pseudo_bulk	cluster	annotation
I18_Lin_S11	4	epithelial_malignant
I19_Lin_S11	4	epithelial_malignant
I20_Lin_S11	4	epithelial_malignant
I22_Lin_S11	4	epithelial_malignant
I26_Lin_S11	4	epithelial_malignant
I33_Lin_S11	4	epithelial_malignant
I35_Lin_S11	4	epithelial_malignant
I41_Lin_S11	4	epithelial_malignant
I42_Lin_S11	4	epithelial_malignant
I43_Lin_S11	4	epithelial_malignant
I44_Lin_S11	4	epithelial_malignant
I47_Lin_S11	4	epithelial_malignant
I48_Lin_S11	4	epithelial_malignant
I51_Lin_S11	4	epithelial_malignant
I60_Lin_S11	4	epithelial_malignant
I61_Lin_S11	4	epithelial_malignant
C12_Lin_S12	4	epithelial_malignant
C29_Lin_S12	4	epithelial_malignant
C47_Lin_S12	4	epithelial_malignant
C48_Lin_S12	4	epithelial_malignant
C5_Lin_S12	4	epithelial_malignant
C64_Lin_S12	4	epithelial_malignant
C81_Lin_S12	4	epithelial_malignant
C88_Lin_S12	4	epithelial_malignant
I25_Lin_S12	4	epithelial_malignant
I26_Lin_S12	4	epithelial_malignant
I27_Lin_S12	4	epithelial_malignant
I28_Lin_S12	4	epithelial_malignant
I30_Lin_S12	4	epithelial_malignant
I31_Lin_S12	4	epithelial_malignant
I32_Lin_S12	4	epithelial_malignant
I33_Lin_S12	4	epithelial_malignant
I35_Lin_S12	4	epithelial_malignant
I36_Lin_S12	4	epithelial_malignant
I37_Lin_S12	4	epithelial_malignant
I39_Lin_S12	4	epithelial_malignant
I42_Lin_S12	4	epithelial_malignant
I44_Lin_S12	4	epithelial_malignant
I45_Lin_S12	4	epithelial_malignant
I49_Lin_S12	4	epithelial_malignant
I55_Lin_S12	4	epithelial_malignant
I66_Lin_S12	4	epithelial_malignant
I75_Lin_S12	4	epithelial_malignant
I7_Lin_S12	0	myeloid
C13_Lin_S13	3	lymphoid
I11_Lin_S13	4	epithelial_malignant
I13_Lin_S13	6	endothelial
I3_Lin_S13	0	myeloid
I6_Lin_S13	4	epithelial_malignant
I9_Lin_S13	3	lymphoid
C15_Lin_S14	4	epithelial_malignant
C18_Lin_S14	0	myeloid
C7_Lin_S14	3	lymphoid
C8_Lin_S14	0	myeloid
I12_Lin_S14	0	myeloid
I6_Lin_S14	4	epithelial_malignant
I8_Lin_S14	0	myeloid
I9_Lin_S14	3	lymphoid
C0_Lin_S15	1	epithelial
C10_Lin_S15	1	epithelial
C13_Lin_S15	1	epithelial
C16_Lin_S15	1	epithelial
C19_Lin_S15	1	epithelial
C1_Lin_S15	1	epithelial
C20_Lin_S15	1	epithelial
C21_Lin_S15	1	epithelial
C24_Lin_S15	1	epithelial
C29_Lin_S15	1	epithelial
C30_Lin_S15	1	epithelial
C33_Lin_S15	1	epithelial
C36_Lin_S15	1	epithelial
C37_Lin_S15	1	epithelial
C38_Lin_S15	1	epithelial
C3_Lin_S15	1	epithelial
C40_Lin_S15	1	epithelial
C43_Lin_S15	1	epithelial
C45_Lin_S15	1	epithelial
C48_Lin_S15	1	epithelial
C49_Lin_S15	1	epithelial
C4_Lin_S15	1	epithelial
C52_Lin_S15	1	epithelial
C60_Lin_S15	1	epithelial
C61_Lin_S15	1	epithelial
C62_Lin_S15	1	epithelial
C64_Lin_S15	1	epithelial
C65_Lin_S15	1	epithelial
C66_Lin_S15	3	lymphoid
C69_Lin_S15	1	epithelial
C70_Lin_S15	0	myeloid
C71_Lin_S15	1	epithelial
C73_Lin_S15	1	epithelial
C78_Lin_S15	1	epithelial
C7_Lin_S15	1	epithelial
C8_Lin_S15	1	epithelial
C9_Lin_S15	1	epithelial
I26_Lin_S15	1	epithelial
I43_Lin_S15	1	epithelial
I47_Lin_S15	1	epithelial
I50_Lin_S15	1	epithelial
I51_Lin_S15	1	epithelial
I56_Lin_S15	1	epithelial
I57_Lin_S15	1	epithelial
I59_Lin_S15	1	epithelial
I60_Lin_S15	1	epithelial
I63_Lin_S15	1	epithelial
I65_Lin_S15	1	epithelial
I75_Lin_S15	1	epithelial
C112_Lin_S16	4	epithelial_malignant
C117_Lin_S16	4	epithelial_malignant
C15_Lin_S16	4	epithelial_malignant
C27_Lin_S16	4	epithelial_malignant
C29_Lin_S16	0	myeloid
C35_Lin_S16	4	epithelial_malignant
C39_Lin_S16	4	epithelial_malignant
C43_Lin_S16	4	epithelial_malignant
C44_Lin_S16	4	epithelial_malignant
C47_Lin_S16	4	epithelial_malignant
C52_Lin_S16	0	myeloid
C55_Lin_S16	4	epithelial_malignant
C56_Lin_S16	3	lymphoid
C58_Lin_S16	4	epithelial_malignant
C68_Lin_S16	4	epithelial_malignant
C73_Lin_S16	4	epithelial_malignant
C75_Lin_S16	4	epithelial_malignant
C82_Lin_S16	4	epithelial_malignant
C88_Lin_S16	4	epithelial_malignant
C8_Lin_S16	4	epithelial_malignant
C92_Lin_S16	4	epithelial_malignant
C95_Lin_S16	4	epithelial_malignant
I111_Lin_S16	4	epithelial_malignant
I122_Lin_S16	4	epithelial_malignant
I128_Lin_S16	4	epithelial_malignant
I12_Lin_S16	4	epithelial_malignant
I134_Lin_S16	4	epithelial_malignant
I39_Lin_S16	4	epithelial_malignant
I43_Lin_S16	4	epithelial_malignant
I44_Lin_S16	4	epithelial_malignant
I47_Lin_S16	4	epithelial_malignant
I50_Lin_S16	4	epithelial_malignant
I54_Lin_S16	4	epithelial_malignant
I62_Lin_S16	4	epithelial_malignant
I68_Lin_S16	4	epithelial_malignant
I80_Lin_S16	4	epithelial_malignant
I85_Lin_S16	4	epithelial_malignant
I92_Lin_S16	4	epithelial_malignant
I96_Lin_S16	4	epithelial_malignant
C0_BelleDN_S01post1	3	lymphoid
C103_BelleDN_S01post1	2	myeloid
C12_BelleDN_S01post1	6	endothelial
C13_BelleDN_S01post1	4	epithelial_malignant
C199_BelleDN_S01post1	2	myeloid
C225_BelleDN_S01post1	4	epithelial_malignant
C239_BelleDN_S01post1	3	lymphoid
C253_BelleDN_S01post1	2	myeloid
C265_BelleDN_S01post1	2	myeloid
C266_BelleDN_S01post1	3	lymphoid
C282_BelleDN_S01post1	2	myeloid
C295_BelleDN_S01post1	2	myeloid
C298_BelleDN_S01post1	2	myeloid
C30_BelleDN_S01post1	2	myeloid
C322_BelleDN_S01post1	2	myeloid
C328_BelleDN_S01post1	2	myeloid
C335_BelleDN_S01post1	2	myeloid
C345_BelleDN_S01post1	2	myeloid
C347_BelleDN_S01post1	2	myeloid
C349_BelleDN_S01post1	2	myeloid
C360_BelleDN_S01post1	2	myeloid
C363_BelleDN_S01post1	2	myeloid
C36_BelleDN_S01post1	0	myeloid
C39_BelleDN_S01post1	5	fibroblast
C42_BelleDN_S01post1	3	lymphoid
C5_BelleDN_S01post1	4	epithelial_malignant
I103_BelleDN_S01post1	4	epithelial_malignant
I109_BelleDN_S01post1	0	myeloid
I119_BelleDN_S01post1	3	lymphoid
I123_BelleDN_S01post1	3	lymphoid
I124_BelleDN_S01post1	0	myeloid
I131_BelleDN_S01post1	5	fibroblast
I134_BelleDN_S01post1	3	lymphoid
I350_BelleDN_S01post1	0	myeloid
I35_BelleDN_S01post1	4	epithelial_malignant
I37_BelleDN_S01post1	0	myeloid
I42_BelleDN_S01post1	1	epithelial
I48_BelleDN_S01post1	3	lymphoid
I52_BelleDN_S01post1	2	myeloid
I55_BelleDN_S01post1	4	epithelial_malignant
I58_BelleDN_S01post1	4	epithelial_malignant
I60_BelleDN_S01post1	0	myeloid
I67_BelleDN_S01post1	3	lymphoid
I68_BelleDN_S01post1	0	myeloid
I72_BelleDN_S01post1	5	fibroblast
I73_BelleDN_S01post1	2	myeloid
I74_BelleDN_S01post1	0	myeloid
I77_BelleDN_S01post1	2	myeloid
I79_BelleDN_S01post1	3	lymphoid
I83_BelleDN_S01post1	3	lymphoid
I88_BelleDN_S01post1	3	lymphoid
I90_BelleDN_S01post1	4	epithelial_malignant
I95_BelleDN_S01post1	0	myeloid
I98_BelleDN_S01post1	3	lymphoid
I99_BelleDN_S01post1	3	lymphoid
C105_BelleDN_S01post2	4	epithelial_malignant
C127_BelleDN_S01post2	3	lymphoid
C1_BelleDN_S01post2	5	fibroblast
C22_BelleDN_S01post2	4	epithelial_malignant
C282_BelleDN_S01post2	2	myeloid
C285_BelleDN_S01post2	2	myeloid
C308_BelleDN_S01post2	2	myeloid
C321_BelleDN_S01post2	2	myeloid
C322_BelleDN_S01post2	2	myeloid
C328_BelleDN_S01post2	2	myeloid
C331_BelleDN_S01post2	4	epithelial_malignant
C333_BelleDN_S01post2	2	myeloid
C335_BelleDN_S01post2	2	myeloid
C336_BelleDN_S01post2	2	myeloid
C337_BelleDN_S01post2	4	epithelial_malignant
C341_BelleDN_S01post2	2	myeloid
C343_BelleDN_S01post2	3	lymphoid
C348_BelleDN_S01post2	2	myeloid
C360_BelleDN_S01post2	2	myeloid
C363_BelleDN_S01post2	3	lymphoid
C365_BelleDN_S01post2	2	myeloid
C366_BelleDN_S01post2	2	myeloid
C374_BelleDN_S01post2	2	myeloid
C381_BelleDN_S01post2	2	myeloid
C41_BelleDN_S01post2	3	lymphoid
C49_BelleDN_S01post2	2	myeloid
C59_BelleDN_S01post2	5	fibroblast
C86_BelleDN_S01post2	4	epithelial_malignant
C99_BelleDN_S01post2	2	myeloid
I105_BelleDN_S01post2	0	myeloid
I110_BelleDN_S01post2	0	myeloid
I118_BelleDN_S01post2	3	lymphoid
I219_BelleDN_S01post2	3	lymphoid
I264_BelleDN_S01post2	2	myeloid
I328_BelleDN_S01post2	3	lymphoid
I338_BelleDN_S01post2	3	lymphoid
I35_BelleDN_S01post2	6	endothelial
I364_BelleDN_S01post2	3	lymphoid
I373_BelleDN_S01post2	3	lymphoid
I41_BelleDN_S01post2	3	lymphoid
I50_BelleDN_S01post2	4	epithelial_malignant
I51_BelleDN_S01post2	0	myeloid
I52_BelleDN_S01post2	3	lymphoid
I55_BelleDN_S01post2	0	myeloid
I66_BelleDN_S01post2	0	myeloid
I69_BelleDN_S01post2	2	myeloid
I72_BelleDN_S01post2	0	myeloid
I73_BelleDN_S01post2	4	epithelial_malignant
I74_BelleDN_S01post2	3	lymphoid
I79_BelleDN_S01post2	4	epithelial_malignant
I80_BelleDN_S01post2	2	myeloid
I82_BelleDN_S01post2	4	epithelial_malignant
I83_BelleDN_S01post2	3	lymphoid
I85_BelleDN_S01post2	2	myeloid
I89_BelleDN_S01post2	0	myeloid
I91_BelleDN_S01post2	0	myeloid
I92_BelleDN_S01post2	2	myeloid
I93_BelleDN_S01post2	2	myeloid
I94_BelleDN_S01post2	4	epithelial_malignant
I99_BelleDN_S01post2	2	myeloid
C0_BelleDN_S01pre1	4	epithelial_malignant
C108_BelleDN_S01pre1	5	fibroblast
C110_BelleDN_S01pre1	4	epithelial_malignant
C112_BelleDN_S01pre1	4	epithelial_malignant
C113_BelleDN_S01pre1	0	myeloid
C120_BelleDN_S01pre1	0	myeloid
C124_BelleDN_S01pre1	4	epithelial_malignant
C125_BelleDN_S01pre1	5	fibroblast
C12_BelleDN_S01pre1	4	epithelial_malignant
C137_BelleDN_S01pre1	0	myeloid
C152_BelleDN_S01pre1	0	myeloid
C153_BelleDN_S01pre1	5	fibroblast
C159_BelleDN_S01pre1	1	epithelial
C167_BelleDN_S01pre1	5	fibroblast
C168_BelleDN_S01pre1	4	epithelial_malignant
C172_BelleDN_S01pre1	4	epithelial_malignant
C173_BelleDN_S01pre1	4	epithelial_malignant
C175_BelleDN_S01pre1	4	epithelial_malignant
C208_BelleDN_S01pre1	0	myeloid
C20_BelleDN_S01pre1	4	epithelial_malignant
C210_BelleDN_S01pre1	4	epithelial_malignant
C225_BelleDN_S01pre1	1	epithelial
C228_BelleDN_S01pre1	0	myeloid
C258_BelleDN_S01pre1	0	myeloid
C264_BelleDN_S01pre1	0	myeloid
C287_BelleDN_S01pre1	4	epithelial_malignant
C304_BelleDN_S01pre1	4	epithelial_malignant
C314_BelleDN_S01pre1	4	epithelial_malignant
C318_BelleDN_S01pre1	1	epithelial
C319_BelleDN_S01pre1	5	fibroblast
C333_BelleDN_S01pre1	5	fibroblast
C33_BelleDN_S01pre1	4	epithelial_malignant
C344_BelleDN_S01pre1	5	fibroblast
C353_BelleDN_S01pre1	4	epithelial_malignant
C379_BelleDN_S01pre1	0	myeloid
C392_BelleDN_S01pre1	0	myeloid
C39_BelleDN_S01pre1	5	fibroblast
C415_BelleDN_S01pre1	0	myeloid
C419_BelleDN_S01pre1	6	endothelial
C437_BelleDN_S01pre1	5	fibroblast
C454_BelleDN_S01pre1	3	lymphoid
C457_BelleDN_S01pre1	5	fibroblast
C458_BelleDN_S01pre1	4	epithelial_malignant
C459_BelleDN_S01pre1	0	myeloid
C484_BelleDN_S01pre1	1	epithelial
C485_BelleDN_S01pre1	1	epithelial
C488_BelleDN_S01pre1	4	epithelial_malignant
C503_BelleDN_S01pre1	4	epithelial_malignant
C506_BelleDN_S01pre1	5	fibroblast
C508_BelleDN_S01pre1	4	epithelial_malignant
C511_BelleDN_S01pre1	2	myeloid
C526_BelleDN_S01pre1	0	myeloid
C537_BelleDN_S01pre1	6	endothelial
C552_BelleDN_S01pre1	2	myeloid
C553_BelleDN_S01pre1	3	lymphoid
C556_BelleDN_S01pre1	4	epithelial_malignant
C559_BelleDN_S01pre1	3	lymphoid
C55_BelleDN_S01pre1	1	epithelial
C576_BelleDN_S01pre1	3	lymphoid
C593_BelleDN_S01pre1	4	epithelial_malignant
C596_BelleDN_S01pre1	5	fibroblast
C598_BelleDN_S01pre1	5	fibroblast
C5_BelleDN_S01pre1	4	epithelial_malignant
C615_BelleDN_S01pre1	0	myeloid
C625_BelleDN_S01pre1	0	myeloid
C632_BelleDN_S01pre1	4	epithelial_malignant
C634_BelleDN_S01pre1	4	epithelial_malignant
C640_BelleDN_S01pre1	4	epithelial_malignant
C64_BelleDN_S01pre1	4	epithelial_malignant
C651_BelleDN_S01pre1	5	fibroblast
C652_BelleDN_S01pre1	1	epithelial
C664_BelleDN_S01pre1	4	epithelial_malignant
C667_BelleDN_S01pre1	1	epithelial
C681_BelleDN_S01pre1	4	epithelial_malignant
C695_BelleDN_S01pre1	0	myeloid
C704_BelleDN_S01pre1	2	myeloid
C710_BelleDN_S01pre1	5	fibroblast
C716_BelleDN_S01pre1	3	lymphoid
C736_BelleDN_S01pre1	0	myeloid
C760_BelleDN_S01pre1	5	fibroblast
C766_BelleDN_S01pre1	4	epithelial_malignant
C772_BelleDN_S01pre1	4	epithelial_malignant
C810_BelleDN_S01pre1	4	epithelial_malignant
C818_BelleDN_S01pre1	0	myeloid
C83_BelleDN_S01pre1	0	myeloid
C846_BelleDN_S01pre1	0	myeloid
C9_BelleDN_S01pre1	4	epithelial_malignant
I109_BelleDN_S01pre1	5	fibroblast
I115_BelleDN_S01pre1	3	lymphoid
I120_BelleDN_S01pre1	4	epithelial_malignant
I121_BelleDN_S01pre1	3	lymphoid
I128_BelleDN_S01pre1	4	epithelial_malignant
I130_BelleDN_S01pre1	5	fibroblast
I135_BelleDN_S01pre1	5	fibroblast
I145_BelleDN_S01pre1	4	epithelial_malignant
I148_BelleDN_S01pre1	1	epithelial
I151_BelleDN_S01pre1	0	myeloid
I152_BelleDN_S01pre1	0	myeloid
I153_BelleDN_S01pre1	0	myeloid
I154_BelleDN_S01pre1	4	epithelial_malignant
I155_BelleDN_S01pre1	4	epithelial_malignant
I159_BelleDN_S01pre1	4	epithelial_malignant
I160_BelleDN_S01pre1	4	epithelial_malignant
I161_BelleDN_S01pre1	4	epithelial_malignant
I173_BelleDN_S01pre1	0	myeloid
I175_BelleDN_S01pre1	0	myeloid
I181_BelleDN_S01pre1	0	myeloid
I185_BelleDN_S01pre1	4	epithelial_malignant
I186_BelleDN_S01pre1	0	myeloid
I192_BelleDN_S01pre1	5	fibroblast
I193_BelleDN_S01pre1	5	fibroblast
I197_BelleDN_S01pre1	4	epithelial_malignant
I201_BelleDN_S01pre1	1	epithelial
I206_BelleDN_S01pre1	4	epithelial_malignant
I207_BelleDN_S01pre1	4	epithelial_malignant
I210_BelleDN_S01pre1	6	endothelial
I211_BelleDN_S01pre1	4	epithelial_malignant
I214_BelleDN_S01pre1	0	myeloid
I216_BelleDN_S01pre1	5	fibroblast
I220_BelleDN_S01pre1	4	epithelial_malignant
I224_BelleDN_S01pre1	4	epithelial_malignant
I225_BelleDN_S01pre1	4	epithelial_malignant
I231_BelleDN_S01pre1	0	myeloid
I234_BelleDN_S01pre1	4	epithelial_malignant
I237_BelleDN_S01pre1	4	epithelial_malignant
I239_BelleDN_S01pre1	4	epithelial_malignant
I240_BelleDN_S01pre1	4	epithelial_malignant
I245_BelleDN_S01pre1	4	epithelial_malignant
I247_BelleDN_S01pre1	4	epithelial_malignant
I253_BelleDN_S01pre1	4	epithelial_malignant
I255_BelleDN_S01pre1	5	fibroblast
I259_BelleDN_S01pre1	4	epithelial_malignant
I271_BelleDN_S01pre1	3	lymphoid
I278_BelleDN_S01pre1	0	myeloid
I279_BelleDN_S01pre1	4	epithelial_malignant
I281_BelleDN_S01pre1	0	myeloid
I286_BelleDN_S01pre1	4	epithelial_malignant
I296_BelleDN_S01pre1	5	fibroblast
I298_BelleDN_S01pre1	0	myeloid
I300_BelleDN_S01pre1	6	endothelial
I303_BelleDN_S01pre1	3	lymphoid
I308_BelleDN_S01pre1	5	fibroblast
I309_BelleDN_S01pre1	4	epithelial_malignant
I324_BelleDN_S01pre1	0	myeloid
I334_BelleDN_S01pre1	4	epithelial_malignant
I339_BelleDN_S01pre1	5	fibroblast
I341_BelleDN_S01pre1	4	epithelial_malignant
I346_BelleDN_S01pre1	0	myeloid
I362_BelleDN_S01pre1	0	myeloid
I363_BelleDN_S01pre1	4	epithelial_malignant
I365_BelleDN_S01pre1	0	myeloid
I371_BelleDN_S01pre1	4	epithelial_malignant
I372_BelleDN_S01pre1	1	epithelial
I373_BelleDN_S01pre1	5	fibroblast
I374_BelleDN_S01pre1	4	epithelial_malignant
I383_BelleDN_S01pre1	4	epithelial_malignant
I386_BelleDN_S01pre1	4	epithelial_malignant
I388_BelleDN_S01pre1	6	endothelial
I392_BelleDN_S01pre1	4	epithelial_malignant
I393_BelleDN_S01pre1	0	myeloid
I400_BelleDN_S01pre1	2	myeloid
I402_BelleDN_S01pre1	5	fibroblast
I404_BelleDN_S01pre1	4	epithelial_malignant
I408_BelleDN_S01pre1	5	fibroblast
I424_BelleDN_S01pre1	5	fibroblast
I426_BelleDN_S01pre1	0	myeloid
I427_BelleDN_S01pre1	6	endothelial
I433_BelleDN_S01pre1	5	fibroblast
I442_BelleDN_S01pre1	5	fibroblast
I443_BelleDN_S01pre1	4	epithelial_malignant
I453_BelleDN_S01pre1	5	fibroblast
I455_BelleDN_S01pre1	2	myeloid
I463_BelleDN_S01pre1	5	fibroblast
I466_BelleDN_S01pre1	5	fibroblast
I472_BelleDN_S01pre1	5	fibroblast
I476_BelleDN_S01pre1	5	fibroblast
I493_BelleDN_S01pre1	4	epithelial_malignant
I507_BelleDN_S01pre1	5	fibroblast
I513_BelleDN_S01pre1	5	fibroblast
I514_BelleDN_S01pre1	6	endothelial
I523_BelleDN_S01pre1	3	lymphoid
I526_BelleDN_S01pre1	4	epithelial_malignant
I540_BelleDN_S01pre1	2	myeloid
I557_BelleDN_S01pre1	0	myeloid
I562_BelleDN_S01pre1	4	epithelial_malignant
I571_BelleDN_S01pre1	4	epithelial_malignant
I576_BelleDN_S01pre1	0	myeloid
I577_BelleDN_S01pre1	0	myeloid
I583_BelleDN_S01pre1	0	myeloid
I584_BelleDN_S01pre1	4	epithelial_malignant
I594_BelleDN_S01pre1	4	epithelial_malignant
I605_BelleDN_S01pre1	5	fibroblast
I615_BelleDN_S01pre1	3	lymphoid
I624_BelleDN_S01pre1	5	fibroblast
I671_BelleDN_S01pre1	5	fibroblast
I674_BelleDN_S01pre1	0	myeloid
I689_BelleDN_S01pre1	3	lymphoid
I698_BelleDN_S01pre1	4	epithelial_malignant
I704_BelleDN_S01pre1	6	endothelial
I725_BelleDN_S01pre1	5	fibroblast
I728_BelleDN_S01pre1	4	epithelial_malignant
I775_BelleDN_S01pre1	5	fibroblast
I881_BelleDN_S01pre1	4	epithelial_malignant
C100_BelleDN_S01pre2	0	myeloid
C1029_BelleDN_S01pre2	0	myeloid
C113_BelleDN_S01pre2	0	myeloid
C118_BelleDN_S01pre2	0	myeloid
C129_BelleDN_S01pre2	4	epithelial_malignant
C141_BelleDN_S01pre2	0	myeloid
C208_BelleDN_S01pre2	0	myeloid
C223_BelleDN_S01pre2	4	epithelial_malignant
C225_BelleDN_S01pre2	6	endothelial
C22_BelleDN_S01pre2	4	epithelial_malignant
C260_BelleDN_S01pre2	3	lymphoid
C26_BelleDN_S01pre2	6	endothelial
C32_BelleDN_S01pre2	4	epithelial_malignant
C351_BelleDN_S01pre2	0	myeloid
C390_BelleDN_S01pre2	1	epithelial
C413_BelleDN_S01pre2	4	epithelial_malignant
C433_BelleDN_S01pre2	0	myeloid
C43_BelleDN_S01pre2	4	epithelial_malignant
C444_BelleDN_S01pre2	0	myeloid
C463_BelleDN_S01pre2	1	epithelial
C465_BelleDN_S01pre2	1	epithelial
C471_BelleDN_S01pre2	4	epithelial_malignant
C491_BelleDN_S01pre2	5	fibroblast
C495_BelleDN_S01pre2	4	epithelial_malignant
C49_BelleDN_S01pre2	0	myeloid
C512_BelleDN_S01pre2	4	epithelial_malignant
C546_BelleDN_S01pre2	4	epithelial_malignant
C547_BelleDN_S01pre2	4	epithelial_malignant
C559_BelleDN_S01pre2	0	myeloid
C562_BelleDN_S01pre2	0	myeloid
C564_BelleDN_S01pre2	4	epithelial_malignant
C576_BelleDN_S01pre2	1	epithelial
C57_BelleDN_S01pre2	0	myeloid
C583_BelleDN_S01pre2	3	lymphoid
C587_BelleDN_S01pre2	4	epithelial_malignant
C588_BelleDN_S01pre2	4	epithelial_malignant
C589_BelleDN_S01pre2	4	epithelial_malignant
C606_BelleDN_S01pre2	2	myeloid
C607_BelleDN_S01pre2	3	lymphoid
C609_BelleDN_S01pre2	1	epithelial
C611_BelleDN_S01pre2	3	lymphoid
C642_BelleDN_S01pre2	4	epithelial_malignant
C655_BelleDN_S01pre2	4	epithelial_malignant
C65_BelleDN_S01pre2	4	epithelial_malignant
C667_BelleDN_S01pre2	0	myeloid
C670_BelleDN_S01pre2	4	epithelial_malignant
C673_BelleDN_S01pre2	2	myeloid
C679_BelleDN_S01pre2	0	myeloid
C680_BelleDN_S01pre2	2	myeloid
C690_BelleDN_S01pre2	5	fibroblast
C693_BelleDN_S01pre2	0	myeloid
C69_BelleDN_S01pre2	4	epithelial_malignant
C6_BelleDN_S01pre2	5	fibroblast
C711_BelleDN_S01pre2	2	myeloid
C717_BelleDN_S01pre2	6	endothelial
C740_BelleDN_S01pre2	4	epithelial_malignant
C75_BelleDN_S01pre2	4	epithelial_malignant
C765_BelleDN_S01pre2	4	epithelial_malignant
C766_BelleDN_S01pre2	4	epithelial_malignant
C777_BelleDN_S01pre2	0	myeloid
C785_BelleDN_S01pre2	5	fibroblast
C799_BelleDN_S01pre2	2	myeloid
C803_BelleDN_S01pre2	0	myeloid
C804_BelleDN_S01pre2	5	fibroblast
C816_BelleDN_S01pre2	4	epithelial_malignant
C841_BelleDN_S01pre2	1	epithelial
C868_BelleDN_S01pre2	5	fibroblast
C869_BelleDN_S01pre2	4	epithelial_malignant
C882_BelleDN_S01pre2	0	myeloid
C884_BelleDN_S01pre2	0	myeloid
C892_BelleDN_S01pre2	4	epithelial_malignant
C905_BelleDN_S01pre2	5	fibroblast
C906_BelleDN_S01pre2	5	fibroblast
C921_BelleDN_S01pre2	5	fibroblast
C931_BelleDN_S01pre2	4	epithelial_malignant
C949_BelleDN_S01pre2	4	epithelial_malignant
C972_BelleDN_S01pre2	0	myeloid
C989_BelleDN_S01pre2	5	fibroblast
C98_BelleDN_S01pre2	4	epithelial_malignant
I113_BelleDN_S01pre2	4	epithelial_malignant
I124_BelleDN_S01pre2	4	epithelial_malignant
I126_BelleDN_S01pre2	5	fibroblast
I130_BelleDN_S01pre2	0	myeloid
I131_BelleDN_S01pre2	4	epithelial_malignant
I133_BelleDN_S01pre2	3	lymphoid
I142_BelleDN_S01pre2	5	fibroblast
I154_BelleDN_S01pre2	4	epithelial_malignant
I156_BelleDN_S01pre2	4	epithelial_malignant
I161_BelleDN_S01pre2	5	fibroblast
I162_BelleDN_S01pre2	4	epithelial_malignant
I176_BelleDN_S01pre2	4	epithelial_malignant
I177_BelleDN_S01pre2	0	myeloid
I183_BelleDN_S01pre2	4	epithelial_malignant
I185_BelleDN_S01pre2	3	lymphoid
I189_BelleDN_S01pre2	4	epithelial_malignant
I190_BelleDN_S01pre2	0	myeloid
I192_BelleDN_S01pre2	5	fibroblast
I194_BelleDN_S01pre2	4	epithelial_malignant
I196_BelleDN_S01pre2	4	epithelial_malignant
I197_BelleDN_S01pre2	5	fibroblast
I200_BelleDN_S01pre2	3	lymphoid
I201_BelleDN_S01pre2	4	epithelial_malignant
I203_BelleDN_S01pre2	4	epithelial_malignant
I205_BelleDN_S01pre2	0	myeloid
I209_BelleDN_S01pre2	0	myeloid
I212_BelleDN_S01pre2	4	epithelial_malignant
I214_BelleDN_S01pre2	4	epithelial_malignant
I215_BelleDN_S01pre2	4	epithelial_malignant
I216_BelleDN_S01pre2	0	myeloid
I221_BelleDN_S01pre2	0	myeloid
I222_BelleDN_S01pre2	4	epithelial_malignant
I225_BelleDN_S01pre2	4	epithelial_malignant
I230_BelleDN_S01pre2	0	myeloid
I232_BelleDN_S01pre2	5	fibroblast
I233_BelleDN_S01pre2	5	fibroblast
I247_BelleDN_S01pre2	5	fibroblast
I248_BelleDN_S01pre2	0	myeloid
I259_BelleDN_S01pre2	4	epithelial_malignant
I264_BelleDN_S01pre2	6	endothelial
I266_BelleDN_S01pre2	5	fibroblast
I267_BelleDN_S01pre2	4	epithelial_malignant
I268_BelleDN_S01pre2	4	epithelial_malignant
I269_BelleDN_S01pre2	4	epithelial_malignant
I273_BelleDN_S01pre2	5	fibroblast
I279_BelleDN_S01pre2	4	epithelial_malignant
I303_BelleDN_S01pre2	5	fibroblast
I304_BelleDN_S01pre2	0	myeloid
I307_BelleDN_S01pre2	6	endothelial
I308_BelleDN_S01pre2	0	myeloid
I326_BelleDN_S01pre2	4	epithelial_malignant
I328_BelleDN_S01pre2	4	epithelial_malignant
I357_BelleDN_S01pre2	0	myeloid
I364_BelleDN_S01pre2	3	lymphoid
I365_BelleDN_S01pre2	5	fibroblast
I369_BelleDN_S01pre2	5	fibroblast
I378_BelleDN_S01pre2	4	epithelial_malignant
I380_BelleDN_S01pre2	4	epithelial_malignant
I385_BelleDN_S01pre2	0	myeloid
I388_BelleDN_S01pre2	4	epithelial_malignant
I405_BelleDN_S01pre2	4	epithelial_malignant
I406_BelleDN_S01pre2	0	myeloid
I408_BelleDN_S01pre2	5	fibroblast
I412_BelleDN_S01pre2	4	epithelial_malignant
I426_BelleDN_S01pre2	5	fibroblast
I431_BelleDN_S01pre2	4	epithelial_malignant
I438_BelleDN_S01pre2	0	myeloid
I446_BelleDN_S01pre2	5	fibroblast
I459_BelleDN_S01pre2	4	epithelial_malignant
I461_BelleDN_S01pre2	4	epithelial_malignant
I465_BelleDN_S01pre2	2	myeloid
I466_BelleDN_S01pre2	4	epithelial_malignant
I474_BelleDN_S01pre2	5	fibroblast
I484_BelleDN_S01pre2	0	myeloid
I490_BelleDN_S01pre2	3	lymphoid
I494_BelleDN_S01pre2	4	epithelial_malignant
I496_BelleDN_S01pre2	6	endothelial
I497_BelleDN_S01pre2	0	myeloid
I498_BelleDN_S01pre2	0	myeloid
I500_BelleDN_S01pre2	4	epithelial_malignant
